donor_id,donation_type,available_quantity,location_donor,Trust_Score,availability
4498,علاج,6,أسوان,71,غدا
4499,علاج,2,المنصورة,97,غدا
4500,أكل,4,أسوان,48,خلال أسبوع
4501,علاج,7,الإسكندرية,90,غدا
4502,علاج,8,طنطا,82,غدا
4503,علاج,15,الإسكندرية,60,خلال أسبوع
4504,لبس,2,القاهرة,53,خلال أسبوع
4505,علاج,8,الجيزة,89,غدا
4506,علاج,4,طنطا,51,خلال أسبوع
4507,علاج,5,الجيزة,54,غدا
4508,علاج,5,طنطا,40,خلال أسبوع
4509,علاج,7,المنصورة,60,غدا
4510,علاج,5,طنطا,84,خلال أسبوع
4511,لبس,9,الإسكندرية,47,خلال أسبوع
4512,علاج,9,الإسكندرية,46,اليوم
4513,علاج,9,المنصورة,70,خلال أسبوع
4514,أكل,4,الجيزة,61,اليوم
4515,علاج,7,أسوان,43,خلال أسبوع
4516,علاج,6,طنطا,79,خلال أسبوع
4517,علاج,4,المنصورة,90,غدا
4518,علاج,2,بورسعيد,59,اليوم
4519,علاج,4,بورسعيد,56,غدا
4520,لبس,13,المنصورة,92,غدا
4521,علاج,10,المنصورة,66,غدا
4522,علاج,12,القاهرة,96,خلال أسبوع
4523,أكل,14,بورسعيد,97,خلال أسبوع
4524,علاج,8,المنصورة,69,غدا
4525,أكل,14,الأقصر,52,خلال أسبوع
4526,علاج,13,الجيزة,73,اليوم
4527,أكل,4,الأقصر,42,خلال أسبوع
4528,لبس,12,الإسكندرية,70,خلال أسبوع
4529,علاج,4,الإسكندرية,92,اليوم
4530,علاج,1,طنطا,65,غدا
4531,علاج,6,الجيزة,93,خلال أسبوع
4532,علاج,13,المنصورة,85,خلال أسبوع
4533,علاج,9,الأقصر,62,خلال أسبوع
4534,علاج,8,أسوان,69,خلال أسبوع
4535,أكل,2,الأقصر,95,خلال أسبوع
4536,علاج,14,الأقصر,66,اليوم
4537,أكل,15,طنطا,77,خلال أسبوع
4538,علاج,12,أسوان,46,اليوم
4539,علاج,13,بورسعيد,100,اليوم
4540,علاج,7,طنطا,73,غدا
4541,علاج,10,الجيزة,49,اليوم
4542,علاج,7,أسوان,43,خلال أسبوع
4543,لبس,15,الإسكندرية,56,اليوم
4544,علاج,1,المنصورة,66,غدا
4545,علاج,6,الإسكندرية,93,خلال أسبوع
4546,لبس,8,طنطا,43,اليوم
4547,علاج,7,الجيزة,41,خلال أسبوع
4548,علاج,10,الإسكندرية,88,خلال أسبوع
4549,أكل,5,أسوان,53,خلال أسبوع
4550,علاج,7,بورسعيد,49,خلال أسبوع
4551,علاج,8,طنطا,49,اليوم
4552,لبس,5,أسوان,65,اليوم
4553,علاج,14,المنصورة,62,خلال أسبوع
4554,علاج,11,بورسعيد,83,غدا
4555,علاج,14,أسوان,55,اليوم
4556,أكل,9,أسوان,76,اليوم
4557,أكل,14,الإسكندرية,57,اليوم
4558,أكل,4,طنطا,85,غدا
4559,علاج,12,بورسعيد,53,اليوم
4560,علاج,3,الأقصر,44,غدا
4561,أكل,13,المنصورة,95,غدا
4562,علاج,13,المنصورة,78,خلال أسبوع
4563,لبس,12,الإسكندرية,100,خلال أسبوع
4564,أكل,1,الجيزة,71,اليوم
4565,علاج,13,الإسكندرية,45,خلال أسبوع
4566,علاج,13,أسوان,41,خلال أسبوع
4567,علاج,7,بورسعيد,45,اليوم
4568,علاج,1,الأقصر,77,غدا
4569,علاج,12,أسوان,45,خلال أسبوع
4570,علاج,8,بورسعيد,57,غدا
4571,علاج,6,طنطا,89,خلال أسبوع
4572,علاج,8,أسوان,84,غدا
4573,علاج,15,المنصورة,47,اليوم
4574,علاج,10,بورسعيد,94,خلال أسبوع
4575,أكل,8,المنصورة,86,خلال أسبوع
4576,علاج,14,المنصورة,80,اليوم
4577,علاج,11,القاهرة,76,غدا
4578,لبس,5,أسوان,51,غدا
4579,علاج,1,القاهرة,54,خلال أسبوع
4580,علاج,11,القاهرة,66,غدا
4581,علاج,5,الجيزة,82,خلال أسبوع
4582,علاج,12,الأقصر,78,خلال أسبوع
4583,علاج,5,بورسعيد,84,اليوم
4584,علاج,10,الإسكندرية,50,غدا
4585,علاج,8,القاهرة,81,خلال أسبوع
4586,لبس,6,المنصورة,74,غدا
4587,علاج,12,طنطا,96,غدا
4588,علاج,3,الأقصر,87,خلال أسبوع
4589,أكل,15,الجيزة,54,اليوم
4590,لبس,8,أسوان,41,غدا
4591,علاج,7,طنطا,59,اليوم
4592,علاج,13,القاهرة,76,غدا
4593,علاج,11,المنصورة,54,اليوم
4594,علاج,11,طنطا,67,اليوم
4595,لبس,8,المنصورة,67,اليوم
4596,علاج,13,القاهرة,70,اليوم
4597,علاج,5,المنصورة,73,خلال أسبوع
4598,علاج,5,الجيزة,80,غدا
4599,علاج,10,طنطا,79,خلال أسبوع
4600,علاج,14,بورسعيد,88,خلال أسبوع
4601,علاج,4,بورسعيد,73,غدا
4602,علاج,4,طنطا,73,خلال أسبوع
4603,لبس,9,الجيزة,68,اليوم
4604,علاج,9,الجيزة,98,غدا
4605,علاج,3,بورسعيد,61,اليوم
4606,علاج,14,بورسعيد,70,خلال أسبوع
4607,علاج,11,أسوان,48,اليوم
4608,علاج,1,طنطا,100,خلال أسبوع
4609,علاج,1,الجيزة,99,اليوم
4610,علاج,15,أسوان,43,خلال أسبوع
4611,علاج,12,الإسكندرية,66,خلال أسبوع
4612,علاج,9,الجيزة,97,اليوم
4613,علاج,8,المنصورة,91,خلال أسبوع
4614,علاج,12,بورسعيد,84,خلال أسبوع
4615,علاج,2,القاهرة,62,خلال أسبوع
4616,لبس,15,طنطا,72,خلال أسبوع
4617,علاج,1,أسوان,53,خلال أسبوع
4618,أكل,11,طنطا,50,غدا
4619,أكل,1,بورسعيد,55,اليوم
4620,علاج,8,بورسعيد,52,غدا
4621,علاج,9,الأقصر,89,خلال أسبوع
4622,علاج,14,طنطا,88,غدا
4623,علاج,10,الأقصر,41,غدا
4624,علاج,3,الأقصر,69,غدا
4625,علاج,6,المنصورة,88,اليوم
4626,علاج,9,أسوان,42,اليوم
4627,علاج,15,الأقصر,93,اليوم
4628,علاج,12,أسوان,73,اليوم
4629,علاج,13,طنطا,67,خلال أسبوع
4630,علاج,13,الأقصر,81,غدا
4631,لبس,2,بورسعيد,79,اليوم
4632,علاج,12,بورسعيد,62,خلال أسبوع
4633,لبس,5,بورسعيد,93,غدا
4634,علاج,14,الأقصر,79,خلال أسبوع
4635,علاج,1,المنصورة,71,خلال أسبوع
4636,علاج,8,المنصورة,49,اليوم
4637,علاج,7,الأقصر,95,غدا
4638,أكل,13,أسوان,99,اليوم
4639,أكل,3,المنصورة,40,اليوم
4640,علاج,1,المنصورة,93,غدا
4641,علاج,7,بورسعيد,94,خلال أسبوع
4642,لبس,2,الأقصر,62,اليوم
4643,علاج,10,المنصورة,47,غدا
4644,علاج,13,القاهرة,71,غدا
4645,أكل,7,الجيزة,100,غدا
4646,لبس,15,بورسعيد,95,خلال أسبوع
4647,علاج,14,الأقصر,56,خلال أسبوع
4648,لبس,3,بورسعيد,51,غدا
4649,علاج,9,الأقصر,57,اليوم
4650,علاج,10,أسوان,81,اليوم
4651,علاج,10,بورسعيد,53,اليوم
4652,أكل,6,طنطا,77,خلال أسبوع
4653,علاج,1,الأقصر,87,خلال أسبوع
4654,علاج,6,طنطا,40,غدا
4655,أكل,11,الجيزة,91,اليوم
4656,لبس,1,الجيزة,44,غدا
4657,علاج,7,بورسعيد,93,خلال أسبوع
4658,لبس,6,الإسكندرية,74,غدا
4659,علاج,13,طنطا,48,خلال أسبوع
4660,أكل,13,الإسكندرية,75,غدا
4661,علاج,2,أسوان,43,خلال أسبوع
4662,علاج,15,بورسعيد,87,اليوم
4663,علاج,11,طنطا,43,غدا
4664,علاج,6,طنطا,60,غدا
4665,أكل,9,الأقصر,57,اليوم
4666,علاج,14,طنطا,62,غدا
4667,علاج,13,الإسكندرية,97,غدا
4668,علاج,6,الأقصر,72,غدا
4669,علاج,1,أسوان,65,غدا
4670,أكل,14,القاهرة,93,غدا
4671,علاج,11,الأقصر,57,خلال أسبوع
4672,لبس,1,الجيزة,48,خلال أسبوع
4673,لبس,1,طنطا,65,خلال أسبوع
4674,علاج,14,القاهرة,94,غدا
4675,علاج,1,أسوان,81,غدا
4676,علاج,6,المنصورة,74,خلال أسبوع
4677,علاج,12,بورسعيد,77,اليوم
4678,علاج,5,بورسعيد,69,اليوم
4679,أكل,12,بورسعيد,60,اليوم
4680,علاج,12,طنطا,91,اليوم
4681,أكل,3,المنصورة,67,غدا
4682,لبس,3,الأقصر,83,خلال أسبوع
4683,أكل,2,المنصورة,92,خلال أسبوع
4684,علاج,7,طنطا,88,خلال أسبوع
4685,علاج,8,بورسعيد,80,خلال أسبوع
4686,علاج,1,بورسعيد,46,غدا
4687,علاج,8,القاهرة,53,غدا
4688,علاج,12,الإسكندرية,72,غدا
4689,علاج,13,أسوان,66,غدا
4690,علاج,7,القاهرة,87,خلال أسبوع
4691,أكل,1,القاهرة,85,خلال أسبوع
4692,علاج,6,بورسعيد,74,اليوم
4693,لبس,14,القاهرة,98,اليوم
4694,علاج,11,أسوان,69,خلال أسبوع
4695,علاج,1,المنصورة,69,خلال أسبوع
4696,علاج,15,الجيزة,91,غدا
4697,أكل,6,الجيزة,58,غدا
4698,أكل,15,أسوان,56,اليوم
4699,أكل,1,طنطا,98,غدا
4700,علاج,7,طنطا,74,خلال أسبوع
4701,لبس,11,أسوان,55,خلال أسبوع
4702,علاج,8,المنصورة,67,غدا
4703,علاج,15,أسوان,79,خلال أسبوع
4704,علاج,4,الأقصر,58,اليوم
4705,أكل,14,طنطا,51,اليوم
4706,لبس,9,أسوان,79,خلال أسبوع
4707,علاج,7,الجيزة,59,غدا
4708,علاج,4,طنطا,53,خلال أسبوع
4709,أكل,11,أسوان,88,اليوم
4710,علاج,6,الجيزة,80,غدا
4711,علاج,6,طنطا,47,اليوم
4712,علاج,8,الأقصر,70,اليوم
4713,علاج,14,بورسعيد,68,اليوم
4714,علاج,13,الجيزة,70,غدا
4715,علاج,14,طنطا,75,اليوم
4716,علاج,9,أسوان,82,خلال أسبوع
4717,علاج,2,بورسعيد,80,خلال أسبوع
4718,علاج,11,المنصورة,59,اليوم
4719,لبس,8,الأقصر,41,غدا
4720,علاج,3,طنطا,46,خلال أسبوع
4721,علاج,6,المنصورة,71,خلال أسبوع
4722,علاج,2,بورسعيد,87,خلال أسبوع
4723,لبس,2,الجيزة,72,اليوم
4724,لبس,6,أسوان,44,خلال أسبوع
4725,لبس,2,أسوان,99,اليوم
4726,علاج,5,الأقصر,40,اليوم
4727,علاج,8,القاهرة,97,خلال أسبوع
4728,لبس,10,الجيزة,59,غدا
4729,علاج,8,أسوان,93,اليوم
4730,لبس,7,الجيزة,57,غدا
4731,علاج,11,الأقصر,44,خلال أسبوع
4732,علاج,8,الجيزة,97,خلال أسبوع
4733,علاج,10,الجيزة,52,خلال أسبوع
4734,علاج,9,الجيزة,40,خلال أسبوع
4735,أكل,10,أسوان,70,خلال أسبوع
4736,لبس,15,أسوان,46,غدا
4737,أكل,5,أسوان,60,خلال أسبوع
4738,علاج,14,المنصورة,64,خلال أسبوع
4739,علاج,10,طنطا,67,خلال أسبوع
4740,أكل,9,الأقصر,55,خلال أسبوع
4741,علاج,14,الأقصر,73,اليوم
4742,علاج,4,القاهرة,92,خلال أسبوع
4743,علاج,15,القاهرة,90,غدا
4744,لبس,5,أسوان,40,اليوم
4745,أكل,7,الأقصر,56,غدا
4746,أكل,11,القاهرة,72,اليوم
4747,علاج,4,القاهرة,41,غدا
4748,علاج,4,بورسعيد,91,غدا
4749,علاج,13,المنصورة,54,خلال أسبوع
4750,أكل,5,بورسعيد,49,خلال أسبوع
4751,لبس,10,القاهرة,56,غدا
4752,علاج,6,الإسكندرية,50,خلال أسبوع
4753,لبس,10,بورسعيد,43,غدا
4754,علاج,15,بورسعيد,89,خلال أسبوع
4755,علاج,11,أسوان,91,خلال أسبوع
4756,لبس,3,طنطا,43,خلال أسبوع
4757,علاج,1,المنصورة,50,غدا
4758,علاج,6,الجيزة,56,خلال أسبوع
4759,أكل,15,طنطا,58,اليوم
4760,علاج,14,الجيزة,84,غدا
4761,علاج,5,القاهرة,81,اليوم
4762,لبس,15,الإسكندرية,67,اليوم
4763,علاج,9,الإسكندرية,50,اليوم
4764,علاج,6,المنصورة,78,خلال أسبوع
4765,علاج,10,أسوان,99,خلال أسبوع
4766,علاج,10,الإسكندرية,49,غدا
4767,علاج,5,المنصورة,60,اليوم
4768,علاج,8,المنصورة,62,غدا
4769,أكل,3,أسوان,67,اليوم
4770,علاج,8,طنطا,67,غدا
4771,علاج,2,القاهرة,45,اليوم
4772,أكل,4,بورسعيد,81,خلال أسبوع
4773,لبس,13,الجيزة,81,خلال أسبوع
4774,أكل,5,الأقصر,87,خلال أسبوع
4775,لبس,11,أسوان,88,خلال أسبوع
4776,علاج,9,بورسعيد,79,غدا
4777,علاج,12,الإسكندرية,63,اليوم
4778,علاج,1,بورسعيد,100,غدا
4779,لبس,3,الجيزة,62,اليوم
4780,علاج,5,طنطا,66,اليوم
4781,علاج,10,الإسكندرية,87,غدا
4782,لبس,8,أسوان,66,غدا
4783,أكل,11,الجيزة,42,اليوم
4784,علاج,15,الجيزة,85,اليوم
4785,لبس,6,الجيزة,51,اليوم
4786,علاج,4,الإسكندرية,52,اليوم
4787,لبس,2,الأقصر,48,اليوم
4788,علاج,3,طنطا,87,خلال أسبوع
4789,لبس,5,أسوان,52,غدا
4790,علاج,1,الأقصر,60,اليوم
4791,علاج,9,المنصورة,71,خلال أسبوع
4792,أكل,11,الجيزة,80,خلال أسبوع
4793,علاج,3,طنطا,74,غدا
4794,علاج,12,طنطا,52,غدا
4795,علاج,10,بورسعيد,53,اليوم
4796,علاج,10,طنطا,45,اليوم
4797,أكل,10,المنصورة,55,غدا
4798,علاج,2,أسوان,58,غدا
4799,علاج,9,المنصورة,67,خلال أسبوع
4800,علاج,1,طنطا,96,غدا
4801,لبس,1,بورسعيد,40,خلال أسبوع
4802,علاج,7,الجيزة,78,خلال أسبوع
4803,علاج,12,طنطا,71,خلال أسبوع
4804,علاج,10,بورسعيد,82,خلال أسبوع
4805,علاج,2,الأقصر,75,خلال أسبوع
4806,علاج,2,الإسكندرية,55,خلال أسبوع
4807,علاج,11,القاهرة,42,اليوم
4808,لبس,6,الجيزة,71,غدا
4809,علاج,15,المنصورة,53,غدا
4810,علاج,15,القاهرة,42,غدا
4811,علاج,7,طنطا,67,خلال أسبوع
4812,لبس,14,بورسعيد,53,اليوم
4813,علاج,15,الجيزة,43,خلال أسبوع
4814,علاج,6,الجيزة,59,خلال أسبوع
4815,علاج,4,طنطا,86,غدا
4816,علاج,4,الجيزة,41,غدا
4817,علاج,2,القاهرة,99,غدا
4818,علاج,13,الإسكندرية,69,غدا
4819,أكل,9,أسوان,75,غدا
4820,علاج,4,أسوان,95,خلال أسبوع
4821,لبس,15,الإسكندرية,52,اليوم
4822,لبس,13,أسوان,50,خلال أسبوع
4823,لبس,12,طنطا,42,غدا
4824,أكل,13,الجيزة,75,اليوم
4825,أكل,11,الجيزة,60,اليوم
4826,أكل,5,القاهرة,62,اليوم
4827,أكل,11,الجيزة,85,اليوم
4828,علاج,11,الأقصر,85,اليوم
4829,علاج,15,بورسعيد,90,غدا
4830,علاج,3,طنطا,59,خلال أسبوع
4831,علاج,5,بورسعيد,84,خلال أسبوع
4832,لبس,6,بورسعيد,78,خلال أسبوع
4833,لبس,3,الأقصر,41,خلال أسبوع
4834,لبس,12,الأقصر,48,غدا
4835,علاج,12,طنطا,73,خلال أسبوع
4836,علاج,8,طنطا,72,اليوم
4837,أكل,9,الجيزة,50,غدا
4838,علاج,2,الأقصر,96,غدا
4839,علاج,13,المنصورة,40,اليوم
4840,علاج,10,القاهرة,78,غدا
4841,لبس,14,الجيزة,93,خلال أسبوع
4842,أكل,2,المنصورة,61,خلال أسبوع
4843,أكل,8,القاهرة,48,خلال أسبوع
4844,علاج,8,المنصورة,40,خلال أسبوع
4845,لبس,15,بورسعيد,69,غدا
4846,علاج,3,أسوان,52,غدا
4847,علاج,1,الجيزة,60,اليوم
4848,أكل,1,بورسعيد,99,اليوم
4849,علاج,15,طنطا,57,خلال أسبوع
4850,علاج,15,بورسعيد,44,اليوم
4851,علاج,7,بورسعيد,79,غدا
4852,لبس,3,الإسكندرية,66,خلال أسبوع
4853,أكل,6,الأقصر,96,اليوم
4854,علاج,1,بورسعيد,81,خلال أسبوع
4855,علاج,2,بورسعيد,44,غدا
4856,لبس,4,طنطا,67,غدا
4857,علاج,5,القاهرة,96,خلال أسبوع
4858,أكل,12,الأقصر,60,اليوم
4859,علاج,3,بورسعيد,48,غدا
4860,لبس,9,أسوان,86,اليوم
4861,علاج,13,بورسعيد,85,غدا
4862,لبس,8,المنصورة,60,خلال أسبوع
4863,علاج,6,الإسكندرية,47,خلال أسبوع
4864,أكل,11,طنطا,58,اليوم
4865,أكل,3,بورسعيد,99,خلال أسبوع
4866,أكل,6,الأقصر,42,اليوم
4867,علاج,9,بورسعيد,40,غدا
4868,أكل,7,بورسعيد,49,خلال أسبوع
4869,علاج,11,الأقصر,76,اليوم
4870,أكل,11,أسوان,48,غدا
4871,علاج,4,طنطا,99,غدا
4872,علاج,12,الجيزة,51,غدا
4873,لبس,5,بورسعيد,64,خلال أسبوع
4874,علاج,13,المنصورة,79,غدا
4875,لبس,7,المنصورة,80,اليوم
4876,علاج,7,الأقصر,40,اليوم
4877,علاج,4,الإسكندرية,71,خلال أسبوع
4878,علاج,9,بورسعيد,91,اليوم
