request_id,need_type,needed_quantity,location_requester,urgency,age,family_members,is_family
4450,علاج,2,الإسكندرية,منخفض,28,1,0
4451,علاج,6,أسوان,منخفض,7,3,1
4452,علاج,1,الجيزة,منخفض,67,1,0
4453,لبس,8,الجيزة,متوسط,58,4,1
4454,أكل,2,القاهرة,عاجل,60,1,0
4455,علاج,10,بورسعيد,متوسط,14,5,1
4456,أكل,6,طنطا,متوسط,67,3,1
4457,أكل,10,المنصورة,متوسط,57,5,1
4458,علاج,9,بورسعيد,متوسط,26,5,1
4459,أكل,8,القاهرة,منخفض,42,4,1
4460,علاج,4,أسوان,عاجل,33,2,1
4461,علاج,2,أسوان,منخفض,42,1,0
4462,علاج,9,أسوان,عاجل,47,5,1
4463,علاج,10,الإسكندرية,متوسط,21,5,1
4464,علاج,3,الجيزة,متوسط,62,1,0
4465,أكل,2,أسوان,منخفض,35,1,0
4466,علاج,8,بورسعيد,عاجل,26,4,1
4467,علاج,6,بورسعيد,عاجل,60,3,1
4468,علاج,7,القاهرة,متوسط,41,4,1
4469,لبس,1,الإسكندرية,متوسط,17,1,0
4470,لبس,7,الجيزة,عاجل,1,4,1
4471,علاج,1,المنصورة,عاجل,2,1,0
4472,علاج,9,الإسكندرية,متوسط,61,5,1
4473,علاج,2,الإسكندرية,منخفض,38,1,0
4474,علاج,8,طنطا,عاجل,1,4,1
4475,أكل,8,الجيزة,عاجل,10,4,1
4476,علاج,5,الإسكندرية,عاجل,38,3,1
4477,علاج,4,القاهرة,متوسط,62,2,1
4478,علاج,8,بورسعيد,منخفض,55,4,1
4479,علاج,10,بورسعيد,عاجل,49,5,1
4480,علاج,7,أسوان,متوسط,52,4,1
4481,لبس,1,طنطا,متوسط,31,1,0
4482,لبس,1,القاهرة,منخفض,47,1,0
4483,لبس,3,طنطا,منخفض,47,1,0
4484,علاج,4,الإسكندرية,عاجل,12,2,1
4485,لبس,4,القاهرة,متوسط,3,2,1
4486,لبس,8,بورسعيد,متوسط,7,4,1
4487,علاج,10,الجيزة,عاجل,43,5,1
4488,علاج,2,القاهرة,عاجل,51,1,0
4489,علاج,1,القاهرة,منخفض,5,1,0
4490,لبس,9,بورسعيد,منخفض,34,5,1
4491,علاج,8,بورسعيد,عاجل,41,4,1
4492,علاج,4,أسوان,متوسط,12,2,1
4493,أكل,5,طنطا,متوسط,73,3,1
4494,علاج,4,طنطا,منخفض,50,2,1
4495,علاج,3,القاهرة,متوسط,12,1,0
4496,علاج,7,طنطا,متوسط,19,4,1
4497,لبس,7,أسوان,متوسط,76,4,1
4498,علاج,3,الأقصر,عاجل,6,1,0
4499,علاج,3,القاهرة,منخفض,51,1,0
4500,أكل,5,طنطا,عاجل,41,3,1
4501,أكل,9,أسوان,متوسط,27,5,1
4502,أكل,7,بورسعيد,منخفض,8,4,1
4503,علاج,4,بورسعيد,متوسط,54,2,1
4504,علاج,10,بورسعيد,عاجل,12,5,1
4505,علاج,1,القاهرة,منخفض,77,1,0
4506,أكل,9,المنصورة,منخفض,15,5,1
4507,لبس,9,القاهرة,عاجل,68,5,1
4508,لبس,5,الجيزة,متوسط,70,3,1
4509,علاج,1,بورسعيد,عاجل,34,1,0
4510,علاج,8,طنطا,متوسط,12,4,1
4511,علاج,3,القاهرة,منخفض,11,1,0
4512,علاج,7,الجيزة,متوسط,74,4,1
4513,علاج,5,المنصورة,عاجل,45,3,1
4514,أكل,2,القاهرة,متوسط,71,1,0
4515,علاج,4,القاهرة,منخفض,56,2,1
4516,علاج,8,الأقصر,عاجل,13,4,1
4517,أكل,5,الإسكندرية,منخفض,55,3,1
4518,علاج,7,أسوان,منخفض,4,4,1
4519,علاج,8,طنطا,متوسط,13,4,1
4520,علاج,7,الإسكندرية,منخفض,68,4,1
4521,علاج,4,طنطا,منخفض,68,2,1
4522,لبس,1,الجيزة,منخفض,51,1,0
4523,علاج,7,الإسكندرية,منخفض,21,4,1
4524,علاج,7,المنصورة,منخفض,66,4,1
4525,علاج,4,المنصورة,منخفض,51,2,1
4526,لبس,3,الإسكندرية,منخفض,78,1,0
4527,علاج,10,القاهرة,متوسط,38,5,1
4528,علاج,6,الجيزة,متوسط,42,3,1
4529,علاج,8,المنصورة,عاجل,56,4,1
4530,علاج,7,الأقصر,عاجل,71,4,1
4531,لبس,9,القاهرة,متوسط,4,5,1
4532,لبس,2,المنصورة,عاجل,50,1,0
4533,علاج,10,بورسعيد,منخفض,9,5,1
4534,لبس,7,أسوان,عاجل,69,4,1
4535,أكل,2,المنصورة,منخفض,55,1,0
4536,علاج,6,القاهرة,عاجل,78,3,1
4537,لبس,10,الجيزة,منخفض,58,5,1
4538,لبس,8,القاهرة,منخفض,30,4,1
4539,علاج,10,بورسعيد,عاجل,16,5,1
4540,علاج,6,القاهرة,عاجل,65,3,1
4541,أكل,8,الأقصر,عاجل,74,4,1
4542,علاج,10,أسوان,عاجل,24,5,1
4543,علاج,7,بورسعيد,عاجل,72,4,1
4544,علاج,1,القاهرة,متوسط,26,1,0
4545,لبس,3,طنطا,منخفض,55,1,0
4546,علاج,10,المنصورة,متوسط,31,5,1
4547,علاج,5,الأقصر,منخفض,42,3,1
4548,أكل,5,الأقصر,متوسط,77,3,1
4549,علاج,8,الأقصر,عاجل,49,4,1
4550,علاج,6,الأقصر,متوسط,48,3,1
4551,لبس,2,المنصورة,متوسط,55,1,0
4552,علاج,7,أسوان,منخفض,26,4,1
4553,لبس,9,الأقصر,متوسط,72,5,1
4554,علاج,6,طنطا,متوسط,21,3,1
4555,علاج,7,طنطا,متوسط,67,4,1
4556,علاج,1,المنصورة,متوسط,47,1,0
4557,أكل,9,الأقصر,عاجل,21,5,1
4558,علاج,9,بورسعيد,منخفض,33,5,1
4559,علاج,7,أسوان,منخفض,5,4,1
4560,علاج,5,أسوان,عاجل,47,3,1
4561,علاج,3,الأقصر,متوسط,60,1,0
4562,أكل,1,المنصورة,عاجل,36,1,0
4563,علاج,10,القاهرة,منخفض,60,5,1
4564,علاج,8,الإسكندرية,منخفض,41,4,1
4565,لبس,1,بورسعيد,منخفض,4,1,0
4566,علاج,6,أسوان,عاجل,46,3,1
4567,علاج,1,الأقصر,متوسط,3,1,0
4568,علاج,2,الأقصر,عاجل,44,1,0
4569,علاج,8,الأقصر,متوسط,30,4,1
4570,علاج,6,بورسعيد,عاجل,13,3,1
4571,علاج,6,القاهرة,متوسط,22,3,1
4572,علاج,8,طنطا,عاجل,71,4,1
4573,علاج,3,أسوان,متوسط,7,1,0
4574,علاج,4,بورسعيد,منخفض,45,2,1
4575,لبس,2,الأقصر,منخفض,56,1,0
4576,علاج,2,بورسعيد,متوسط,13,1,0
4577,علاج,5,أسوان,متوسط,41,3,1
4578,علاج,8,الإسكندرية,منخفض,18,4,1
4579,علاج,2,طنطا,متوسط,26,1,0
4580,لبس,7,الجيزة,عاجل,12,4,1
4581,علاج,6,طنطا,متوسط,22,3,1
4582,أكل,3,طنطا,عاجل,66,1,0
4583,أكل,9,المنصورة,متوسط,21,5,1
4584,علاج,1,طنطا,منخفض,30,1,0
4585,علاج,4,القاهرة,عاجل,80,2,1
4586,أكل,7,المنصورة,عاجل,40,4,1
4587,علاج,6,طنطا,عاجل,54,3,1
4588,علاج,2,الإسكندرية,عاجل,36,1,0
4589,علاج,9,القاهرة,متوسط,65,5,1
4590,علاج,5,الإسكندرية,متوسط,19,3,1
4591,علاج,7,الأقصر,منخفض,6,4,1
4592,علاج,3,بورسعيد,عاجل,32,1,0
4593,علاج,6,أسوان,متوسط,49,3,1
4594,علاج,10,الجيزة,عاجل,43,5,1
4595,أكل,5,طنطا,عاجل,11,3,1
4596,علاج,5,بورسعيد,متوسط,79,3,1
4597,أكل,1,المنصورة,منخفض,75,1,0
4598,أكل,2,أسوان,عاجل,53,1,0
4599,علاج,2,المنصورة,متوسط,17,1,0
4600,أكل,8,بورسعيد,عاجل,66,4,1
4601,علاج,10,الجيزة,منخفض,7,5,1
4602,علاج,4,الإسكندرية,عاجل,13,2,1
4603,علاج,7,الجيزة,متوسط,57,4,1
4604,علاج,7,المنصورة,عاجل,4,4,1
4605,علاج,9,المنصورة,متوسط,1,5,1
4606,لبس,6,الجيزة,متوسط,26,3,1
4607,لبس,6,القاهرة,عاجل,23,3,1
4608,علاج,7,بورسعيد,منخفض,64,4,1
4609,أكل,4,الأقصر,منخفض,45,2,1
4610,علاج,6,طنطا,متوسط,51,3,1
4611,علاج,1,الأقصر,عاجل,78,1,0
4612,لبس,7,المنصورة,منخفض,45,4,1
4613,أكل,9,الإسكندرية,عاجل,55,5,1
4614,أكل,1,بورسعيد,عاجل,71,1,0
4615,علاج,3,الجيزة,عاجل,41,1,0
4616,علاج,5,طنطا,متوسط,13,3,1
4617,علاج,3,القاهرة,عاجل,31,1,0
4618,علاج,3,أسوان,عاجل,23,1,0
4619,علاج,4,الجيزة,منخفض,50,2,1
4620,علاج,7,بورسعيد,متوسط,2,4,1
4621,علاج,2,المنصورة,عاجل,49,1,0
4622,علاج,9,الأقصر,منخفض,63,5,1
4623,علاج,1,القاهرة,عاجل,46,1,0
4624,لبس,2,القاهرة,متوسط,2,1,0
4625,علاج,4,الأقصر,متوسط,47,2,1
4626,علاج,9,الإسكندرية,عاجل,24,5,1
4627,أكل,9,أسوان,عاجل,15,5,1
4628,علاج,5,الأقصر,متوسط,34,3,1
4629,علاج,8,الإسكندرية,منخفض,51,4,1
4630,علاج,2,الإسكندرية,متوسط,55,1,0
4631,علاج,8,المنصورة,منخفض,15,4,1
4632,علاج,9,طنطا,عاجل,55,5,1
4633,لبس,7,الجيزة,عاجل,52,4,1
4634,علاج,4,القاهرة,متوسط,47,2,1
4635,علاج,2,بورسعيد,منخفض,68,1,0
4636,لبس,1,الإسكندرية,منخفض,18,1,0
4637,علاج,5,طنطا,عاجل,39,3,1
4638,علاج,3,المنصورة,متوسط,27,1,0
4639,أكل,5,الجيزة,عاجل,59,3,1
4640,علاج,5,الإسكندرية,منخفض,14,3,1
4641,لبس,9,بورسعيد,متوسط,77,5,1
4642,علاج,7,بورسعيد,متوسط,34,4,1
4643,لبس,7,أسوان,متوسط,69,4,1
4644,علاج,9,المنصورة,عاجل,28,5,1
4645,علاج,4,القاهرة,عاجل,36,2,1
4646,علاج,10,بورسعيد,متوسط,30,5,1
4647,لبس,10,الإسكندرية,منخفض,19,5,1
4648,أكل,3,المنصورة,عاجل,50,1,0
4649,علاج,5,الجيزة,عاجل,34,3,1
4650,علاج,3,الجيزة,عاجل,70,1,0
4651,علاج,9,الجيزة,متوسط,62,5,1
4652,علاج,1,طنطا,منخفض,15,1,0
4653,علاج,7,القاهرة,متوسط,43,4,1
4654,علاج,10,الأقصر,منخفض,62,5,1
4655,علاج,8,الإسكندرية,متوسط,21,4,1
4656,علاج,2,الجيزة,متوسط,70,1,0
4657,علاج,6,الجيزة,منخفض,80,3,1
4658,أكل,1,طنطا,عاجل,64,1,0
4659,علاج,6,طنطا,عاجل,13,3,1
4660,أكل,3,المنصورة,متوسط,46,1,0
4661,علاج,7,القاهرة,متوسط,77,4,1
4662,علاج,4,المنصورة,منخفض,65,2,1
4663,علاج,4,القاهرة,متوسط,68,2,1
4664,أكل,2,بورسعيد,منخفض,2,1,0
4665,علاج,8,أسوان,عاجل,22,4,1
4666,علاج,4,بورسعيد,عاجل,31,2,1
4667,علاج,9,أسوان,متوسط,75,5,1
4668,لبس,10,القاهرة,عاجل,61,5,1
4669,علاج,6,الأقصر,متوسط,67,3,1
4670,علاج,6,طنطا,عاجل,77,3,1
4671,أكل,3,المنصورة,متوسط,28,1,0
4672,علاج,3,أسوان,متوسط,14,1,0
4673,أكل,10,طنطا,متوسط,72,5,1
4674,علاج,5,المنصورة,متوسط,23,3,1
4675,علاج,4,طنطا,عاجل,16,2,1
4676,علاج,4,الأقصر,متوسط,34,2,1
4677,علاج,9,الأقصر,متوسط,30,5,1
4678,علاج,4,القاهرة,منخفض,32,2,1
4679,علاج,7,أسوان,منخفض,6,4,1
4680,علاج,5,أسوان,منخفض,69,3,1
4681,علاج,5,القاهرة,منخفض,79,3,1
4682,علاج,2,المنصورة,متوسط,25,1,0
4683,أكل,7,طنطا,منخفض,9,4,1
4684,علاج,10,المنصورة,عاجل,55,5,1
4685,علاج,3,الإسكندرية,متوسط,29,1,0
4686,أكل,3,الأقصر,عاجل,22,1,0
4687,علاج,5,الجيزة,منخفض,79,3,1
4688,علاج,1,طنطا,منخفض,32,1,0
4689,علاج,7,أسوان,متوسط,2,4,1
4690,أكل,5,الأقصر,متوسط,22,3,1
4691,لبس,3,القاهرة,عاجل,36,1,0
4692,أكل,10,الأقصر,متوسط,53,5,1
4693,أكل,2,طنطا,منخفض,9,1,0
4694,لبس,1,الأقصر,عاجل,40,1,0
4695,علاج,10,الجيزة,عاجل,60,5,1
4696,لبس,3,الأقصر,متوسط,12,1,0
4697,علاج,1,الإسكندرية,منخفض,10,1,0
4698,أكل,4,الأقصر,متوسط,41,2,1
4699,علاج,10,الإسكندرية,عاجل,23,5,1
4700,علاج,7,طنطا,منخفض,55,4,1
4701,علاج,10,أسوان,متوسط,30,5,1
4702,أكل,10,الأقصر,عاجل,9,5,1
4703,علاج,10,القاهرة,منخفض,30,5,1
4704,لبس,3,الأقصر,متوسط,49,1,0
4705,علاج,9,بورسعيد,متوسط,53,5,1
4706,لبس,9,بورسعيد,عاجل,33,5,1
4707,لبس,2,طنطا,متوسط,79,1,0
4708,أكل,9,طنطا,متوسط,37,5,1
4709,علاج,9,الإسكندرية,متوسط,80,5,1
4710,لبس,6,القاهرة,متوسط,35,3,1
4711,أكل,10,أسوان,عاجل,72,5,1
4712,علاج,6,الأقصر,متوسط,2,3,1
4713,علاج,10,طنطا,متوسط,42,5,1
4714,علاج,2,المنصورة,متوسط,43,1,0
4715,علاج,2,بورسعيد,عاجل,5,1,0
4716,لبس,5,الإسكندرية,منخفض,66,3,1
4717,لبس,5,طنطا,متوسط,49,3,1
4718,علاج,8,الأقصر,متوسط,3,4,1
4719,أكل,8,القاهرة,متوسط,75,4,1
4720,لبس,10,المنصورة,عاجل,11,5,1
4721,علاج,5,المنصورة,عاجل,44,3,1
4722,لبس,7,طنطا,منخفض,42,4,1
4723,لبس,2,طنطا,عاجل,13,1,0
4724,علاج,5,الأقصر,منخفض,24,3,1
4725,علاج,4,أسوان,منخفض,56,2,1
4726,لبس,1,الأقصر,متوسط,3,1,0
4727,علاج,7,بورسعيد,متوسط,44,4,1
4728,علاج,5,الإسكندرية,منخفض,56,3,1
4729,علاج,9,الإسكندرية,متوسط,58,5,1
4730,أكل,3,أسوان,عاجل,31,1,0
4731,علاج,8,طنطا,منخفض,23,4,1
4732,علاج,2,طنطا,عاجل,67,1,0
4733,علاج,4,طنطا,منخفض,7,2,1
4734,علاج,6,أسوان,عاجل,3,3,1
4735,أكل,2,الإسكندرية,متوسط,71,1,0
4736,علاج,6,الجيزة,منخفض,27,3,1
4737,علاج,9,أسوان,عاجل,63,5,1
4738,علاج,7,المنصورة,عاجل,28,4,1
4739,علاج,3,القاهرة,متوسط,55,1,0
4740,لبس,5,بورسعيد,متوسط,77,3,1
4741,علاج,10,طنطا,منخفض,32,5,1
4742,علاج,2,الإسكندرية,متوسط,29,1,0
4743,علاج,7,الجيزة,متوسط,7,4,1
4744,أكل,8,الأقصر,متوسط,46,4,1
4745,علاج,3,طنطا,عاجل,50,1,0
4746,علاج,9,أسوان,منخفض,6,5,1
4747,علاج,10,المنصورة,متوسط,34,5,1
4748,علاج,5,الأقصر,متوسط,31,3,1
4749,علاج,6,الإسكندرية,منخفض,46,3,1
4750,علاج,8,المنصورة,عاجل,31,4,1
4751,علاج,7,المنصورة,متوسط,4,4,1
4752,أكل,8,طنطا,متوسط,46,4,1
4753,علاج,8,أسوان,عاجل,39,4,1
4754,لبس,8,بورسعيد,منخفض,27,4,1
4755,علاج,1,القاهرة,منخفض,6,1,0
4756,علاج,1,الجيزة,متوسط,51,1,0
4757,علاج,3,بورسعيد,متوسط,38,1,0
4758,لبس,4,أسوان,منخفض,55,2,1
4759,لبس,3,بورسعيد,منخفض,17,1,0
4760,أكل,1,بورسعيد,منخفض,60,1,0
4761,علاج,2,الجيزة,عاجل,32,1,0
4762,علاج,6,طنطا,عاجل,11,3,1
4763,علاج,9,القاهرة,متوسط,11,5,1
4764,أكل,6,بورسعيد,منخفض,58,3,1
4765,علاج,2,الأقصر,منخفض,40,1,0
4766,علاج,2,طنطا,منخفض,63,1,0
4767,لبس,8,طنطا,متوسط,50,4,1
4768,علاج,10,القاهرة,متوسط,48,5,1
4769,لبس,7,أسوان,منخفض,76,4,1
4770,علاج,10,الجيزة,متوسط,22,5,1
4771,علاج,4,القاهرة,منخفض,24,2,1
4772,علاج,8,طنطا,متوسط,3,4,1
4773,علاج,4,طنطا,عاجل,20,2,1
4774,أكل,6,الجيزة,عاجل,12,3,1
4775,علاج,1,الأقصر,متوسط,40,1,0
4776,علاج,9,الجيزة,متوسط,59,5,1
4777,علاج,6,الإسكندرية,متوسط,59,3,1
4778,علاج,1,بورسعيد,منخفض,78,1,0
4779,أكل,1,الإسكندرية,منخفض,29,1,0
4780,علاج,4,أسوان,متوسط,69,2,1
4781,علاج,7,طنطا,متوسط,64,4,1
4782,أكل,4,الجيزة,عاجل,47,2,1
4783,علاج,4,الأقصر,عاجل,46,2,1
4784,علاج,5,طنطا,متوسط,69,3,1
4785,علاج,10,أسوان,منخفض,22,5,1
4786,علاج,9,أسوان,متوسط,80,5,1
4787,علاج,9,الأقصر,منخفض,10,5,1
4788,علاج,6,أسوان,منخفض,15,3,1
4789,لبس,10,الإسكندرية,عاجل,69,5,1
4790,علاج,4,الأقصر,منخفض,74,2,1
4791,علاج,1,القاهرة,عاجل,69,1,0
4792,علاج,4,الأقصر,عاجل,78,2,1
4793,علاج,2,أسوان,متوسط,60,1,0
4794,أكل,10,الجيزة,عاجل,9,5,1
4795,علاج,8,بورسعيد,متوسط,12,4,1
4796,علاج,7,الجيزة,عاجل,32,4,1
4797,علاج,6,أسوان,متوسط,7,3,1
4798,علاج,1,بورسعيد,عاجل,40,1,0
4799,علاج,8,الجيزة,منخفض,13,4,1
4800,علاج,7,أسوان,منخفض,71,4,1
4801,لبس,6,المنصورة,متوسط,56,3,1
4802,لبس,6,الأقصر,عاجل,72,3,1
4803,علاج,10,الجيزة,عاجل,53,5,1
4804,لبس,6,الإسكندرية,عاجل,54,3,1
4805,أكل,10,الجيزة,عاجل,54,5,1
4806,علاج,7,الأقصر,منخفض,79,4,1
4807,أكل,9,المنصورة,عاجل,33,5,1
4808,أكل,7,الإسكندرية,متوسط,65,4,1
4809,علاج,2,المنصورة,متوسط,52,1,0
4810,علاج,10,القاهرة,عاجل,4,5,1
4811,علاج,5,المنصورة,منخفض,12,3,1
4812,أكل,6,بورسعيد,عاجل,46,3,1
4813,علاج,9,المنصورة,عاجل,26,5,1
4814,أكل,1,المنصورة,متوسط,72,1,0
4815,علاج,3,الأقصر,عاجل,72,1,0
4816,علاج,10,أسوان,عاجل,38,5,1
4817,علاج,1,أسوان,منخفض,66,1,0
4818,علاج,3,طنطا,عاجل,49,1,0
4819,علاج,1,الإسكندرية,عاجل,34,1,0
4820,لبس,5,المنصورة,متوسط,58,3,1
4821,علاج,6,القاهرة,منخفض,75,3,1
4822,أكل,9,طنطا,متوسط,51,5,1
4823,علاج,1,الجيزة,متوسط,43,1,0
4824,علاج,3,بورسعيد,منخفض,72,1,0
4825,علاج,9,المنصورة,منخفض,49,5,1
4826,علاج,10,بورسعيد,عاجل,27,5,1
4827,أكل,7,الإسكندرية,عاجل,76,4,1
4828,أكل,4,طنطا,عاجل,36,2,1
4829,لبس,8,الجيزة,متوسط,79,4,1
4830,علاج,1,بورسعيد,متوسط,16,1,0
4831,لبس,9,أسوان,منخفض,32,5,1
4832,علاج,10,الأقصر,منخفض,10,5,1
4833,أكل,5,أسوان,منخفض,7,3,1
4834,لبس,8,الإسكندرية,منخفض,31,4,1
4835,أكل,7,المنصورة,عاجل,8,4,1
4836,علاج,4,الإسكندرية,منخفض,51,2,1
4837,علاج,5,طنطا,منخفض,68,3,1
4838,لبس,7,الإسكندرية,منخفض,22,4,1
4839,علاج,9,الإسكندرية,متوسط,68,5,1
4840,علاج,1,الأقصر,منخفض,28,1,0
4841,لبس,4,القاهرة,متوسط,66,2,1
4842,علاج,9,المنصورة,منخفض,55,5,1
4843,علاج,8,القاهرة,منخفض,52,4,1
4844,علاج,4,المنصورة,متوسط,36,2,1
4845,علاج,8,أسوان,متوسط,11,4,1
4846,علاج,4,الجيزة,متوسط,42,2,1
4847,علاج,6,الإسكندرية,منخفض,80,3,1
4848,علاج,8,الأقصر,متوسط,9,4,1
4849,لبس,9,طنطا,منخفض,21,5,1
4850,لبس,2,الجيزة,منخفض,80,1,0
4851,لبس,6,بورسعيد,متوسط,79,3,1
4852,لبس,2,أسوان,منخفض,56,1,0
4853,علاج,7,المنصورة,منخفض,77,4,1
4854,علاج,1,القاهرة,منخفض,27,1,0
4855,علاج,3,القاهرة,عاجل,51,1,0
4856,أكل,6,المنصورة,منخفض,20,3,1
4857,علاج,3,الأقصر,منخفض,28,1,0
4858,علاج,3,المنصورة,متوسط,53,1,0
4859,علاج,9,الأقصر,متوسط,7,5,1
4860,علاج,1,الأقصر,عاجل,27,1,0
4861,علاج,1,الجيزة,متوسط,29,1,0
4862,علاج,6,طنطا,متوسط,63,3,1
4863,لبس,5,الأقصر,منخفض,3,3,1
4864,علاج,3,طنطا,متوسط,79,1,0
4865,لبس,7,الإسكندرية,متوسط,18,4,1
4866,لبس,4,الإسكندرية,منخفض,39,2,1
4867,أكل,2,الإسكندرية,منخفض,68,1,0
4868,علاج,3,أسوان,منخفض,6,1,0
4869,لبس,6,بورسعيد,متوسط,32,3,1
4870,علاج,8,أسوان,متوسط,71,4,1
4871,علاج,7,الإسكندرية,متوسط,34,4,1
4872,لبس,7,المنصورة,منخفض,66,4,1
4873,علاج,7,أسوان,متوسط,72,4,1
4874,علاج,6,الجيزة,منخفض,73,3,1
